source,row,col,latitude,longitude,displacement,absolute_displacement,displacement_level,displacement_direction,threshold_percentile,hotspot_threshold
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1224,1878,35.745107200325535,127.08984795849442,0.0784137174487114,0.0784137174487114,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1219,1874,35.74865547954553,127.08622445813815,0.07777871936559677,0.07777871936559677,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1141,1981,35.80635723577901,127.17957001377522,0.07772161811590195,0.07772161811590195,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1165,1956,35.78871783845144,127.15784422394566,0.07697851210832596,0.07697851210832596,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1157,2010,35.7952081449901,127.20549543362148,0.07659570127725601,0.07659570127725601,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1157,2009,35.79519493055383,127.20461052253566,0.07659570127725601,0.07659570127725601,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1242,1872,35.73204656022584,127.08485305573276,0.07652760297060013,0.07652760297060013,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1131,1979,35.813539737303174,127.17763521359927,0.07591566443443298,0.07591566443443298,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1115,1989,35.82520859119459,127.18622380063105,0.07569120079278946,0.07569120079278946,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1115,1988,35.82519522529612,127.18533856606469,0.07569120079278946,0.07569120079278946,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1175,1995,35.782032307066146,127.19251577502523,0.07542441040277481,0.07542441040277481,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1219,1856,35.74840111009507,127.07030650930736,0.07539330422878265,0.07539330422878265,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1242,1869,35.732004298146066,127.08220060349423,0.07524411380290985,0.07524411380290985,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1190,1935,35.77040863097182,127.13968328077527,0.07501211017370224,0.07501211017370224,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1139,1994,35.807972834528606,127.19104264672784,0.07453752309083939,0.07453752309083939,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1224,1879,35.74512124241559,127.09073225744967,0.07443077862262726,0.07443077862262726,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1157,2014,35.79526093765074,127.20903508372118,0.07435250282287598,0.07435250282287598,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1200,1941,35.76328139294927,127.14515835774937,0.07433494925498962,0.07433494925498962,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1130,1981,35.81428750130714,127.17938895406722,0.07432065159082413,0.07432065159082413,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1223,1884,35.74591226183573,127.09513658013184,0.07423535734415054,0.07423535734415054,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1212,1855,35.75343318076536,127.06930026449064,0.07407449185848236,0.07407449185848236,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1172,1958,35.7836984479979,127.1597302270367,0.07390262186527252,0.07390262186527252,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1152,1962,35.798171152078524,127.16293735336608,0.07387568056583405,0.07387568056583405,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1223,1881,35.74587021239811,127.09248365203942,0.07387461513280869,0.07387461513280869,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1241,1871,35.73275338262605,127.08395163062075,0.0738508403301239,0.0738508403301239,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1147,2023,35.802588834934205,127.21683818135662,0.0736503079533577,0.0736503079533577,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1114,1997,35.82603622073543,127.19328935382369,0.0736258327960968,0.0736258327960968,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1192,1851,35.767794173763335,127.0654136010775,0.07362432777881622,0.07362432777881622,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1133,1977,35.812071017035954,127.17589800055391,0.07339777797460556,0.07339777797460556,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1212,1840,35.75321946166161,127.05603463294746,0.07335983961820602,0.07335983961820602,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1176,1944,35.780624496540916,127.1474105577832,0.07326363027095795,0.07326363027095795,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1224,1880,35.74513527801054,127.09161655701651,0.07320725917816162,0.07320725917816162,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1240,1874,35.733516511156495,127.08658685992873,0.07320494204759598,0.07320494204759598,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1240,1873,35.73350244253012,127.08570269142449,0.07320494204759598,0.07320494204759598,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1220,1858,35.74770858094146,127.07209255122808,0.07318031787872314,0.07318031787872314,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1191,1939,35.76974240502805,127.14323846457432,0.07317373901605606,0.07317373901605606,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1242,1871,35.732032479357834,127.08396890437307,0.07315067946910858,0.07315067946910858,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1213,1881,35.75307926011901,127.0923115668777,0.07309242337942123,0.07309242337942123,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1148,2023,35.80186788589792,127.21685429880098,0.07299545407295227,0.07299545407295227,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1174,1955,35.7822159310223,127.15710923690837,0.07292629033327103,0.07292629033327103,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1016,1795,35.89385858422551,127.01271847227082,0.07290425151586533,0.07290425151586533,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1160,2009,35.79303209496274,127.20465919137861,0.07241709530353546,0.07241709530353546,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1160,2010,35.79304530835393,127.20554407850791,0.07241709530353546,0.07241709530353546,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1212,1857,35.753461566200905,127.07106902590029,0.07214564085006714,0.07214564085006714,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1238,1868,35.734873805850555,127.08124725977204,0.07197515666484833,0.07197515666484833,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1178,1985,35.77973614150107,127.18371742629513,0.07196351140737534,0.07196351140737534,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1130,1980,35.814274088589784,127.17850384409964,0.07194993644952774,0.07194993644952774,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1214,1856,35.752005586733645,127.07021946638362,0.07171857357025146,0.07171857357025146,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1211,1840,35.753940350508586,127.05601709379872,0.0715729221701622,0.0715729221701622,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1159,2010,35.793766253992324,127.20552786412166,0.07150205224752426,0.07150205224752426,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1159,2009,35.79375304025279,127.20464296900714,0.07150205224752426,0.07150205224752426,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1178,1976,35.77961557969755,127.17575488662138,0.0714501217007637,0.0714501217007637,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1166,1986,35.7884007654727,127.18440537091406,0.07144945114850998,0.07144945114850998,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1213,1845,35.75256997295631,127.06047399329705,0.07139483839273453,0.07139483839273453,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1153,1962,35.79745022400771,127.16295395514604,0.07135758548974991,0.07135758548974991,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1188,1936,35.771864159390084,127.1405343098497,0.07124072313308716,0.07124072313308716,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1234,1871,35.73779970287708,127.08383069717664,0.07114604860544205,0.07114604860544205,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1171,1959,35.78443291776339,127.16059837411015,0.07114111632108688,0.07114111632108688,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1217,1869,35.75002683311764,127.08176817747808,0.070997454226017,0.070997454226017,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1130,1979,35.81426066935978,127.17761873471703,0.07074756175279617,0.07074756175279617,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1111,1991,35.82811904208234,127.18792869889985,0.07059741765260696,0.07059741765260696,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1119,1989,35.82232485388282,127.18628942790284,0.07055214047431946,0.07055214047431946,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1119,1990,35.82233821185774,127.18717463106456,0.07055214047431946,0.07055214047431946,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1146,2027,35.80336225330671,127.22036209472586,0.07053950428962708,0.07053950428962708,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1140,1991,35.80721190319591,127.18840388934571,0.0704929307103157,0.0704929307103157,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1222,1884,35.74663316813887,127.09511939825971,0.07046237587928772,0.07046237587928772,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1214,1878,35.75231623787656,127.08967564047555,0.07043702155351639,0.07043702155351639,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1120,1988,35.821590555184564,127.18542063868111,0.07034854590892792,0.07034854590892792,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1120,1989,35.821603919321944,127.18630583326403,0.07034854590892792,0.07034854590892792,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1161,2010,35.79232436262255,127.2055602923183,0.07031494379043579,0.07031494379043579,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1161,2009,35.79231114957972,127.20467541317392,0.07031494379043579,0.07031494379043579,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1235,1870,35.73706471030395,127.08296376875795,0.07030808180570602,0.07030808180570602,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1112,1992,35.82741145497045,127.18883035323363,0.07025913894176483,0.07025913894176483,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1137,1984,35.80928116166316,127.18215934764301,0.07020429521799088,0.07020429521799088,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1183,1999,35.776317916101526,127.19618514318036,0.07017622888088226,0.07017622888088226,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1122,1993,35.82021543851103,127.18987936242796,0.07016845792531967,0.07016845792531967,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1226,1882,35.743721518118456,127.0934195505332,0.07016591727733612,0.07016591727733612,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1218,1870,35.74932003562195,127.08266982311842,0.07014715671539307,0.07014715671539307,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1136,2006,35.81029505191918,127.20161446230122,0.0701456144452095,0.0701456144452095,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1111,1987,35.8280655858846,127.18438763150185,0.07005274295806885,0.07005274295806885,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1184,1999,35.77559697207112,127.19620143151299,0.07004539668560028,0.07004539668560028,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1157,2015,35.79527411954472,127.20991999768381,0.0700371041893959,0.0700371041893959,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1014,1820,35.895664882755334,127.03483075615881,0.07000289112329483,0.07000289112329483,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1151,1959,35.79885147363602,127.16026595969859,0.06999610364437103,0.06999610364437103,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1215,1854,35.751256295411466,127.06846816383191,0.06993507593870163,0.06993507593870163,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1219,1883,35.74878187502383,127.09418350714678,0.06993380934000015,0.06993380934000015,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1225,1880,35.744414372999046,127.09163376952478,0.06992935389280319,0.06992935389280319,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1161,1952,35.79154724928091,127.15423826302685,0.06991256028413773,0.06991256028413773,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1130,1978,35.814247243617125,127.17673362591974,0.069879911839962,0.069879911839962,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1127,1980,35.816436885261346,127.1784544279213,0.06975111365318298,0.06975111365318298,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1224,1881,35.745149307110346,127.0925008571946,0.06971237808465958,0.06971237808465958,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1218,1873,35.7493623049773,127.08532285048496,0.0696951150894165,0.0696951150894165,주의,융기 또는 상승 변위,98.5,0.06387754529714584
data/insar/S1AA_20260426T093143_20260520T093142_VVP024_INT80_G_weF_FE23_vert_disp.tif,1163,1957,35.790173249674034,127.15869577040203,0.06964953243732452,0.06964953243732452,주의,융기 또는 상승 변위,98.5,0.06387754529714584
