source,tile_row,tile_col,latitude,longitude,anomaly_score,instability_type,instability_reason,mean_brightness,brightness_std,reconstruction_mean,brightness_delta,mean_reconstruction_error,error_std,high_error_pixel_ratio,vertical_edge_strength,horizontal_edge_strength,total_edge_strength,center_error,border_error,center_border_error_ratio,is_anomaly,instability_level,instability_description
data/raw/sentinel2_active_sample.tif,512,2624,35.90555684336399,127.23951687733957,0.15021085739135742,넓은 밝은 노출면 가능성,"타일 전체가 주변보다 밝게 반사되어 나지, 마른 토양, 콘크리트, 암반 노출 같은 표면 변화 가능성이 있습니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.3752838373184204,0.09681382030248642,0.0,0.3752838373184204,0.3752838373184204,0.09681382030248642,0.101318359375,0.014490566216409206,0.013893750496208668,0.028384316712617874,0.40050625801086426,0.3665328621864319,1.092688539908196,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,1984,2048,35.77195332422701,127.17875071918692,0.1492675542831421,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 가장자리 쪽에 많아 지형/토지피복 경계일 가능성이 있습니다.",0.29215070605278015,0.25281521677970886,0.0,0.29215070605278015,0.29215070605278015,0.25281521677970886,0.100830078125,0.01459913793951273,0.011251716874539852,0.025850854814052582,0.2346418797969818,0.3093547523021698,0.7584880401895027,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,1664,2304,35.80121668759019,127.20641153117221,0.13536837697029114,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.3011837601661682,0.21132132411003113,0.0,0.3011837601661682,0.3011837601661682,0.21132132411003113,0.10009765625,0.01852494105696678,0.016591638326644897,0.03511657938361168,0.2859337329864502,0.29363423585891724,0.9737751871816238,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,1920,1984,35.77761338673949,127.1715415369085,0.1282120794057846,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.2912769317626953,0.20825421810150146,0.0,0.2912769317626953,0.2912769317626953,0.20825421810150146,0.10009765625,0.011743486858904362,0.01311566773802042,0.024859154596924782,0.3069479465484619,0.2828288972377777,1.0852778819499729,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2496,2112,35.725919946128535,127.18687496375439,0.1197548359632492,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.2852659821510315,0.19590342044830322,0.0,0.2852659821510315,0.2852659821510315,0.19590342044830322,0.1005859375,0.013068076223134995,0.011399688199162483,0.024467764422297478,0.3663225769996643,0.26108720898628235,1.4030659656670927,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,1984,1920,35.77173808364971,127.16459654450357,0.11829042434692383,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.3079501986503601,0.1531570553779602,0.0,0.3079501986503601,0.3079501986503601,0.1531570553779602,0.100341796875,0.017924755811691284,0.01541246846318245,0.033337224274873734,0.3147733807563782,0.3187211751937866,0.9876136424415223,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2112,2496,35.76115823175534,127.22854737416226,0.11782781034708023,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 가장자리 쪽에 많아 지형/토지피복 경계일 가능성이 있습니다.",0.261007696390152,0.22294121980667114,0.0,0.261007696390152,0.261007696390152,0.22294121980667114,0.100341796875,0.013324187137186527,0.013996192254126072,0.0273203793913126,0.20694033801555634,0.28110241889953613,0.7361741632309299,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,64,2624,35.94592964381479,127.23862149538074,0.117759108543396,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.24180060625076294,0.24349862337112427,0.0,0.24180060625076294,0.24180060625076294,0.24349862337112427,0.10009765625,0.015042701736092567,0.0119701586663723,0.027012860402464867,0.25364017486572266,0.23737555742263794,1.0685185013136218,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,384,2560,35.916987744749896,127.23217098861352,0.11249879002571106,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.2960681617259979,0.15761488676071167,0.0,0.2960681617259979,0.2960681617259979,0.15761488676071167,0.10107421875,0.014729553833603859,0.014490817673504353,0.02922037150710821,0.3886439800262451,0.24891160428524017,1.5613734889630886,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,192,2432,35.9340804915192,127.21760223930914,0.10384039580821991,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.25772494077682495,0.19343799352645874,0.0,0.25772494077682495,0.25772494077682495,0.19343799352645874,0.10009765625,0.014090802520513535,0.014379960484802723,0.028470763005316257,0.36804771423339844,0.20981353521347046,1.7541657351082516,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,1920,2048,35.7777208216103,127.17861915356205,0.10254648327827454,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.2332233488559723,0.21943871676921844,0.0,0.2332233488559723,0.2332233488559723,0.21943871676921844,0.101318359375,0.010665519163012505,0.011045455932617188,0.021710975095629692,0.24912029504776,0.22419315576553345,1.1111859958307377,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2496,2048,35.72581313055555,127.17980189956265,0.09884225577116013,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.2834533452987671,0.13600167632102966,0.0,0.2834533452987671,0.2834533452987671,0.13600167632102966,0.100341796875,0.017107494175434113,0.014423610642552376,0.03153110481798649,0.29297858476638794,0.2911961078643799,1.0061212250228229,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2048,1984,35.766078431329454,127.17180565174091,0.09466370940208435,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 가장자리 쪽에 많아 지형/토지피복 경계일 가능성이 있습니다.",0.2236625999212265,0.21127885580062866,0.0,0.2236625999212265,0.2236625999212265,0.21127885580062866,0.10009765625,0.01030933577567339,0.012148152105510235,0.022457487881183624,0.20517712831497192,0.24141600728034973,0.8498903226276351,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,1600,2368,35.807089709680824,127.21336218105704,0.09163866937160492,넓은 밝은 노출면 가능성,"타일 전체가 주변보다 밝게 반사되어 나지, 마른 토양, 콘크리트, 암반 노출 같은 표면 변화 가능성이 있습니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.27823537588119507,0.11926332861185074,0.0,0.27823537588119507,0.27823537588119507,0.11926332861185074,0.10009765625,0.020634163171052933,0.019996723160147667,0.0406308863312006,0.2886379659175873,0.28201448917388916,1.0234862994561038,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,576,2624,35.89978927665598,127.23964464372136,0.0844641774892807,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.23643222451210022,0.16900882124900818,0.0,0.23643222451210022,0.23643222451210022,0.16900882124900818,0.100341796875,0.014691784046590328,0.014123223721981049,0.028815007768571377,0.23686543107032776,0.23102694749832153,1.025271872546594,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2304,640,35.74065915083952,127.02377664311976,0.08364047855138779,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.24471674859523773,0.1541239470243454,0.0,0.24471674859523773,0.24471674859523773,0.1541239470243454,0.101318359375,0.011242063716053963,0.012142900377511978,0.02338496409356594,0.30520904064178467,0.21600207686424255,1.4129912317167614,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,640,2560,35.89391757757617,127.2326841824576,0.08188214153051376,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.20374637842178345,0.20092175900936127,0.0,0.20374637842178345,0.20374637842178345,0.20092175900936127,0.10107421875,0.010007373988628387,0.009319611825048923,0.01932698581367731,0.2607271671295166,0.174072265625,1.4978099250525947,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2112,2624,35.76136589328196,127.24270017078203,0.07929529249668121,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.22044743597507477,0.17520907521247864,0.0,0.22044743597507477,0.22044743597507477,0.17520907521247864,0.10009765625,0.016364729031920433,0.01548822969198227,0.0318529587239027,0.257331907749176,0.1965082883834839,1.3095219029489253,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2176,2688,35.75570136301125,127.2499029750177,0.07742943614721298,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.22072777152061462,0.16943638026714325,0.0,0.22072777152061462,0.22072777152061462,0.16943638026714325,0.100341796875,0.01289190724492073,0.012611234560608864,0.025503141805529594,0.229330912232399,0.21498355269432068,1.0667370101492295,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,704,2688,35.88835781191337,127.24698778166525,0.07696567475795746,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.21307380497455597,0.1776660680770874,0.0,0.21307380497455597,0.21307380497455597,0.1776660680770874,0.10009765625,0.015227146446704865,0.01327531412243843,0.028502460569143295,0.2100854516029358,0.21184009313583374,0.9917171414205673,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2048,1856,35.7658624040224,127.15765257302462,0.07586918771266937,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.22532671689987183,0.15842050313949585,0.0,0.22532671689987183,0.22532671689987183,0.15842050313949585,0.10009765625,0.012336470186710358,0.013097806833684444,0.025434277020394802,0.2703443169593811,0.20372545719146729,1.3270031182470408,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2368,896,35.735353655339935,127.05221235219872,0.07070888578891754,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.23579806089401245,0.12291523814201355,0.0,0.23579806089401245,0.23579806089401245,0.12291523814201355,0.10009765625,0.0160809513181448,0.0139663927257061,0.0300473440438509,0.24944517016410828,0.22811231017112732,1.0935191089730198,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,2496,1216,35.72438672351805,127.08785551107526,0.06862590461969376,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 전반에 퍼져 있어 넓은 면적의 표면 차이 가능성이 있습니다.",0.21742461621761322,0.14612475037574768,0.0,0.21742461621761322,0.21742461621761322,0.14612475037574768,0.10009765625,0.013631287962198257,0.012092034332454205,0.025723322294652462,0.22996751964092255,0.20676101744174957,1.1122382859511266,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,640,2688,35.89412541235678,127.246860601438,0.06631013751029968,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 가장자리 쪽에 많아 지형/토지피복 경계일 가능성이 있습니다.",0.22760246694087982,0.12044606357812881,0.0,0.22760246694087982,0.22760246694087982,0.12044606357812881,0.1005859375,0.01873077265918255,0.016444990411400795,0.035175763070583344,0.16985851526260376,0.24505479633808136,0.6931450345018522,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,576,2496,35.899580561775,127.22546727007727,0.06630992889404297,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 가장자리 쪽에 많아 지형/토지피복 경계일 가능성이 있습니다.",0.1999872624874115,0.1622190773487091,0.0,0.1999872624874115,0.1999872624874115,0.1622190773487091,0.100341796875,0.011843753978610039,0.012594335712492466,0.024438089691102505,0.11872832477092743,0.235282763838768,0.5046197300380587,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
data/raw/sentinel2_active_sample.tif,0,2496,35.951488052125626,127.22430680493736,0.06131437420845032,국소 밝은 반사체 가능성,"일부 영역이 주변보다 밝게 나타나 건물 지붕, 도로, 공사장 일부, 노출 토양 가능성을 확인해야 합니다. 고오차 픽셀 비율은 약 10%입니다. 오차가 타일 중심부에 집중되어 국소적인 표면 변화 가능성이 큽니다.",0.19876620173454285,0.14766979217529297,0.0,0.19876620173454285,0.19876620173454285,0.14766979217529297,0.10009765625,0.01155458390712738,0.013142235577106476,0.024696819484233856,0.2393408566713333,0.174493670463562,1.3716305928776527,True,매우 높음,"주변 타일보다 반사 특성이 크게 달라 지형 변화, 인공 구조물, 그림자, 수계 경계 같은 원인 확인이 필요합니다."
